timestamp,user,ip_address,event_type,resource,failed_logins_last_1h,event_hour,label
2025-07-02T07:50:07.811866,user_16,186.251.214.224,login_failure,category/categories,1,7,0
2025-07-10T07:37:09.559793,user_6,203.165.190.41,login_failure,tags,1,7,0
2025-07-03T08:45:23.491536,user_2,120.156.71.247,login_failure,main,1,8,0
2025-07-01T13:52:32.982632,user_12,8.122.22.84,login_success,tag/categories/wp-content,1,13,0
2025-07-04T19:52:30.676449,user_14,204.102.100.160,login_success,list/explore/app,1,19,0
2025-07-12T10:53:59.839517,user_20,130.78.180.7,login_success,explore/tags/category,1,10,0
2025-07-08T10:40:18.012283,user_15,206.214.245.21,privilege_escalation,posts,2,10,0
2025-07-04T09:40:52.908114,user_2,124.176.206.178,login_success,wp-content,2,9,0
2025-07-13T04:59:34.582833,user_16,172.23.254.36,anomaly_event,app,7,4,1
2025-07-05T00:56:13.659075,user_3,135.59.45.77,login_failure,wp-content/blog,3,0,0
2025-07-09T21:42:53.579927,user_15,188.61.112.238,config_change,search,1,21,0
2025-07-10T17:29:34.129640,user_11,44.131.26.225,login_failure,category,0,17,0
2025-07-04T01:04:23.225311,user_11,170.18.247.89,login_success,categories/categories,3,1,0
2025-07-07T06:09:57.645571,user_4,196.12.6.129,login_success,tag/posts,0,6,0
2025-06-29T18:47:45.416116,user_4,188.20.171.113,login_success,blog/app/posts,1,18,0
2025-07-04T07:50:20.460847,user_14,216.60.114.41,login_success,blog/wp-content/tag,0,7,0
2025-07-09T11:56:05.683010,user_13,14.136.66.36,config_change,wp-content/wp-content,1,11,0
2025-07-13T10:44:26.342714,user_3,138.233.105.140,config_change,tag,1,10,0
2025-07-08T03:17:06.390019,user_16,118.99.207.37,login_failure,categories/main,1,3,0
2025-07-08T16:43:49.091682,user_14,42.23.59.46,login_success,posts,0,16,0
2025-07-03T21:58:50.441422,user_20,99.72.186.228,login_success,app,0,21,0
2025-07-01T21:40:03.654931,user_13,153.190.6.95,login_failure,categories,2,21,0
2025-07-03T07:03:00.421282,user_15,203.167.119.164,login_success,category/posts/blog,0,7,0
2025-07-09T14:08:53.075447,user_12,88.32.126.55,file_access,tag,1,14,0
2025-07-09T13:50:50.947294,user_2,70.216.149.34,anomaly_event,list,4,13,1
2025-07-07T16:52:14.466465,user_2,78.93.97.147,login_failure,list/app/tags,0,16,0
2025-07-02T06:43:12.168661,user_4,75.16.185.98,login_success,tag,1,6,0
2025-07-10T20:47:06.536663,user_15,200.115.91.60,config_change,category/main/tag,0,20,0
2025-07-05T21:15:19.658742,user_11,172.204.70.186,login_success,main,2,21,0
2025-07-11T01:57:59.386960,user_10,48.198.247.28,login_success,categories/category/explore,2,1,0
2025-07-10T21:06:24.274137,user_20,220.108.175.49,login_failure,posts,2,21,0
2025-07-13T13:11:01.969159,user_3,26.121.45.140,anomaly_event,explore/tags/search,4,13,1
2025-07-12T16:21:25.303023,user_17,211.204.208.231,login_success,tag/main/search,2,16,0
2025-07-02T07:59:04.209258,user_7,221.244.175.58,login_failure,wp-content,1,7,0
2025-06-30T18:06:59.416587,user_15,68.23.251.212,login_failure,category,0,18,0
2025-07-02T01:47:36.315664,user_14,179.155.203.109,login_success,blog/explore,0,1,0
2025-07-13T09:12:44.404006,user_8,194.114.154.71,file_access,tags,0,9,0
2025-07-12T13:39:05.307242,user_14,154.0.5.87,login_success,tags/explore/search,0,13,0
2025-07-09T23:42:53.480195,user_19,44.191.20.5,login_failure,explore,3,23,0
2025-07-07T20:55:05.359160,user_14,10.221.45.236,anomaly_event,app/app/explore,6,20,1
2025-07-10T20:21:27.482756,user_17,172.16.0.254,anomaly_event,tags/search,6,20,1
2025-07-02T07:41:05.718146,user_17,23.132.167.214,login_success,blog/explore/categories,0,7,0
2025-07-02T01:20:28.112674,user_4,162.188.18.130,login_success,posts/posts/app,1,1,0
2025-07-06T09:28:33.016859,user_8,202.83.249.167,login_failure,posts/explore,0,9,0
2025-07-12T11:53:06.762247,user_1,22.158.46.42,login_success,tags/category/posts,5,11,0
2025-07-14T00:35:06.175756,user_14,29.10.80.103,login_failure,app/category/main,1,0,0
2025-07-09T02:16:38.323050,user_8,10.0.0.34,anomaly_event,categories,6,2,1
2025-07-07T21:51:11.368999,user_3,68.194.187.202,login_failure,wp-content,0,21,0
2025-07-09T14:03:20.917846,user_10,78.112.96.6,login_success,tags/main/categories,1,14,0
2025-07-07T05:59:44.947693,user_15,97.126.163.84,login_success,blog/blog,0,5,0
2025-06-30T13:52:02.691688,user_19,129.68.39.175,config_change,explore/tag,0,13,0
2025-07-05T09:54:37.997920,user_15,219.216.245.30,login_success,wp-content/tags/explore,1,9,0
2025-07-07T11:13:55.089209,user_5,193.126.166.68,login_failure,posts,2,11,0
2025-07-01T12:57:21.612615,user_13,221.28.175.79,config_change,tags,0,12,0
2025-07-13T09:38:19.271945,user_12,221.104.113.30,login_success,list/tags/categories,0,9,0
2025-07-04T02:41:10.518354,user_1,208.136.72.217,login_failure,posts/main/category,1,2,0
2025-07-05T03:47:21.729766,user_3,181.119.80.222,config_change,list/categories/main,0,3,0
2025-07-04T11:36:04.925788,user_11,106.153.161.159,login_success,search/tags,2,11,0
2025-07-09T16:41:51.566845,user_10,201.199.0.114,login_failure,search/main/list,0,16,0
2025-06-29T23:10:12.358681,user_9,180.145.40.62,login_success,category/tags/explore,3,23,0
2025-06-30T13:44:01.161275,user_20,188.174.245.117,login_failure,app/app,3,13,0
2025-07-11T08:32:38.544099,user_7,159.223.187.106,login_failure,categories/blog,1,8,0
2025-07-12T09:17:53.261467,user_3,132.209.48.189,file_access,wp-content/tags/categories,0,9,0
2025-07-04T03:53:45.592017,user_11,146.126.146.23,login_failure,categories/tags,1,3,0
2025-07-02T17:19:55.215985,user_2,204.218.195.79,file_access,search/tags,1,17,0
2025-06-30T01:08:33.875456,user_12,138.170.164.229,login_failure,tags/posts/list,3,1,0
2025-07-04T12:40:45.455293,user_4,66.2.113.25,config_change,categories,0,12,0
2025-07-01T17:18:50.126135,user_15,153.157.30.97,login_success,categories/list,1,17,0
2025-06-29T21:35:14.327015,user_12,216.21.208.5,login_failure,categories/posts,2,21,0
2025-06-29T15:16:31.019647,user_18,205.133.6.139,login_success,posts/search/search,0,15,0
2025-07-11T20:24:30.355355,user_18,223.40.197.39,file_access,list/blog,0,20,0
2025-07-01T05:14:03.256080,user_7,143.35.214.164,file_access,wp-content,1,5,0
2025-07-13T12:14:33.825389,user_11,160.52.31.131,login_success,app,1,12,0
2025-07-02T19:42:23.868685,user_4,220.125.248.155,login_success,category/tags/list,1,19,0
2025-07-08T13:47:51.526469,user_19,219.112.30.114,login_failure,search/categories,0,13,0
2025-07-11T03:17:26.337399,user_7,25.106.0.139,config_change,tag/app,3,3,0
2025-07-11T01:06:01.343735,user_8,196.121.39.155,file_access,tag/category/tags,0,1,0
2025-06-30T03:39:00.634133,user_9,45.15.18.100,login_success,category/blog,1,3,0
2025-06-30T08:13:01.652497,user_14,168.155.36.236,login_failure,main/tags,2,8,0
2025-06-30T06:39:17.554214,user_3,149.242.203.203,login_success,categories/explore,2,6,0
2025-07-11T21:44:21.266007,user_15,130.120.189.91,login_success,main/posts,1,21,0
2025-07-01T09:08:15.580780,user_17,189.245.64.115,login_failure,main/explore,1,9,0
2025-07-11T03:36:06.453114,user_16,1.92.145.210,privilege_escalation,posts,2,3,0
2025-06-29T17:55:42.058009,user_18,82.223.144.47,file_access,posts/search,0,17,0
2025-07-04T05:42:29.919867,user_15,146.119.253.210,config_change,posts/category/wp-content,1,5,0
2025-07-06T04:25:32.132281,user_3,78.213.40.252,login_failure,wp-content/app/posts,2,4,0
2025-07-14T04:04:51.106247,user_15,150.64.175.194,login_success,main,0,4,0
2025-07-02T02:55:11.488259,user_13,215.248.237.216,login_success,main/wp-content,1,2,0
2025-06-30T23:59:05.334465,user_10,3.227.162.252,config_change,list,1,23,0
2025-07-01T18:37:34.558418,user_9,183.226.89.237,anomaly_event,category/search/blog,7,18,1
2025-07-07T22:34:15.427597,user_5,83.137.155.79,login_success,list,1,22,0
2025-07-12T06:05:25.802318,user_7,52.2.24.27,login_failure,categories,2,6,0
2025-07-01T08:42:55.382907,user_1,219.200.166.93,login_failure,main/app/category,2,8,0
2025-06-30T09:52:49.166653,user_18,217.223.88.96,login_success,main/tag/search,0,9,0
2025-07-06T16:51:39.241583,user_15,172.16.0.89,anomaly_event,tags,4,16,1
2025-07-01T09:56:55.908044,user_1,222.179.234.89,file_access,category,0,9,0
2025-07-03T23:15:27.908149,user_3,218.170.247.166,login_success,tags,1,23,0
2025-07-07T06:52:31.460905,user_8,71.252.234.126,login_success,wp-content/app/posts,0,6,0
2025-07-09T22:53:46.567264,user_17,21.212.190.169,privilege_escalation,explore/categories,0,22,0
2025-07-07T05:14:56.767260,user_14,18.47.167.236,login_failure,posts/tag,2,5,0
2025-07-06T18:09:27.314909,user_11,110.244.235.137,login_failure,tag,2,18,0
2025-07-09T21:25:00.487393,user_17,156.125.171.186,login_failure,search/search/tags,0,21,0
2025-07-13T12:38:55.498739,user_15,209.153.158.237,privilege_escalation,blog,0,12,0
2025-07-08T02:18:29.476903,user_19,103.233.216.210,login_failure,category,0,2,0
2025-07-03T19:35:49.358237,user_10,158.171.15.244,login_success,blog/explore,1,19,0
2025-07-08T12:22:31.867606,user_9,178.22.249.64,login_success,wp-content/posts,1,12,0
2025-07-01T16:14:16.028876,user_12,207.2.49.76,login_success,posts/search/list,1,16,0
2025-06-30T10:02:10.139644,user_5,192.168.14.216,anomaly_event,tags/category/wp-content,4,10,1
2025-06-29T21:11:07.620959,user_15,26.228.101.245,login_success,main,1,21,0
2025-07-10T04:37:01.177431,user_18,146.222.38.199,anomaly_event,search/explore,5,4,1
2025-07-11T06:36:41.767556,user_6,190.166.120.155,login_success,category/wp-content/list,0,6,0
2025-07-05T04:36:57.087223,user_5,150.78.78.151,privilege_escalation,main/categories/main,2,4,0
2025-07-08T12:19:12.146225,user_4,92.59.26.113,login_success,tags/blog/tags,2,12,0
2025-07-13T02:04:08.456901,user_11,193.70.123.61,login_success,categories/wp-content,3,2,0
2025-07-08T18:06:57.914578,user_15,171.217.54.137,login_failure,tag,2,18,0
2025-07-10T21:17:59.140104,user_6,216.103.249.81,login_success,posts/posts,0,21,0
2025-07-11T13:12:32.324639,user_2,114.142.218.25,login_success,explore/explore/main,1,13,0
2025-07-02T08:40:48.872697,user_12,45.111.84.122,login_failure,categories/posts/list,1,8,0
2025-07-01T08:08:48.714929,user_15,63.119.192.156,login_success,app/explore/category,1,8,0
2025-06-29T19:10:03.045817,user_6,42.174.225.209,login_failure,tags,1,19,0
2025-07-06T15:33:46.381925,user_4,101.75.173.90,login_failure,list/explore/tags,1,15,0
2025-07-02T22:38:35.463990,user_5,172.16.0.239,anomaly_event,tag/blog/posts,8,22,1
2025-07-09T15:53:46.000198,user_1,39.199.70.200,anomaly_event,posts,7,15,1
2025-07-03T05:53:10.928727,user_10,10.0.0.140,anomaly_event,main/list,7,5,1
2025-07-04T20:55:17.011011,user_10,34.180.109.237,login_failure,app/categories/posts,0,20,0
2025-07-11T14:12:56.021822,user_19,136.174.37.75,anomaly_event,wp-content/tag,8,14,1
2025-07-05T15:14:42.354584,user_15,169.191.131.33,file_access,categories,0,15,0
2025-07-10T23:47:18.693887,user_4,4.161.132.113,login_success,explore,1,23,0
2025-07-04T20:36:12.929235,user_2,205.246.119.250,file_access,tag,0,20,0
2025-07-03T06:11:49.860606,user_18,208.58.71.249,login_success,category/search/list,0,6,0
2025-07-10T21:32:18.367897,user_1,146.174.120.55,login_success,tags/main,2,21,0
2025-07-04T15:25:53.678155,user_8,163.212.158.79,login_success,tag/wp-content/category,1,15,0
2025-07-12T18:52:43.083273,user_3,100.191.0.93,login_success,explore/tags,1,18,0
2025-07-09T12:41:16.928894,user_20,197.226.218.138,login_success,wp-content/app,0,12,0
2025-07-02T00:06:21.707048,user_19,220.26.76.133,login_failure,app/list,2,0,0
2025-07-04T01:16:25.904553,user_9,216.40.9.168,login_failure,app/blog,1,1,0
2025-07-05T19:28:27.425961,user_3,7.177.210.115,login_success,tags/wp-content,0,19,0
2025-07-07T15:49:40.522910,user_15,197.163.108.205,login_failure,app/category,0,15,0
2025-07-01T11:52:38.882393,user_3,32.20.7.54,login_failure,tags,0,11,0
2025-07-14T07:55:32.461001,user_11,172.16.0.50,anomaly_event,list/search/search,5,7,1
2025-07-03T16:29:27.297792,user_17,46.182.244.172,login_failure,search/wp-content/app,1,16,0
2025-07-05T19:18:47.832230,user_13,10.0.0.233,anomaly_event,wp-content/categories/posts,8,19,1
2025-07-03T19:14:17.624209,user_14,206.40.47.204,login_success,posts/category,1,19,0
2025-07-12T11:07:24.495695,user_12,26.132.79.173,login_success,blog/tag/list,2,11,0
2025-07-01T11:27:43.498022,user_12,170.21.200.149,login_success,explore/posts/explore,1,11,0
2025-07-14T09:43:19.621151,user_15,49.87.226.189,login_success,posts/app/search,1,9,0
2025-07-02T18:03:15.903793,user_3,194.66.144.223,config_change,tag/categories/tag,2,18,0
2025-07-10T20:08:52.109162,user_15,215.125.57.246,login_success,categories,1,20,0
2025-07-03T21:18:23.230872,user_14,144.17.131.65,file_access,search,2,21,0
2025-07-10T09:21:53.322969,user_10,211.155.96.217,privilege_escalation,wp-content/posts,1,9,0
2025-07-12T17:29:03.564848,user_14,72.44.128.243,login_success,main/search,1,17,0
2025-07-02T03:08:53.936601,user_14,2.69.114.160,file_access,list/list/wp-content,1,3,0
2025-06-30T21:40:35.302828,user_19,54.202.85.124,login_success,tag/app,0,21,0
2025-07-10T23:56:43.643169,user_5,95.169.243.46,login_failure,tags/blog/main,2,23,0
2025-07-02T20:30:43.552304,user_16,143.95.103.135,login_success,tags/app/tag,2,20,0
2025-07-08T20:53:03.826989,user_3,10.0.0.135,anomaly_event,posts,8,20,1
2025-07-10T13:56:50.959273,user_3,172.16.0.194,anomaly_event,wp-content,4,13,1
2025-07-02T06:57:48.065156,user_9,9.49.182.98,login_success,wp-content,1,6,0
2025-07-03T23:20:22.937729,user_18,163.108.123.116,login_success,categories,0,23,0
2025-07-01T02:57:48.696239,user_19,193.26.109.162,login_failure,search,0,2,0
2025-07-04T05:03:05.475501,user_5,220.53.26.200,file_access,app,1,5,0
2025-07-06T18:02:23.918926,user_13,60.182.177.228,login_success,tags/app/explore,0,18,0
2025-07-11T07:31:55.695444,user_16,47.33.237.38,login_success,list/category,1,7,0
2025-07-01T15:52:27.371954,user_10,221.24.189.187,login_success,tags/app/tag,1,15,0
2025-07-08T16:50:55.094723,user_10,95.172.250.185,privilege_escalation,wp-content,2,16,0
2025-07-04T15:09:10.705631,user_15,199.13.79.117,login_failure,wp-content/tag,1,15,0
2025-07-02T11:18:05.500103,user_1,42.252.143.240,login_success,main,1,11,0
2025-07-01T06:22:32.575018,user_10,193.21.31.144,login_success,categories/list/tags,0,6,0
2025-07-07T01:30:01.082900,user_4,172.16.0.163,anomaly_event,category/main/tag,5,1,1
2025-07-08T04:05:30.330947,user_10,194.70.11.89,login_failure,list/tag,2,4,0
2025-07-04T05:22:50.655431,user_16,137.66.194.186,login_success,category,0,5,0
2025-07-04T00:36:28.946448,user_4,10.73.215.209,anomaly_event,tag,4,0,1
2025-07-02T08:16:09.498595,user_16,210.162.14.55,file_access,explore,1,8,0
2025-07-13T08:04:10.659816,user_19,10.0.0.18,anomaly_event,list/category,5,8,1
2025-06-29T23:12:59.713362,user_14,219.76.199.4,login_failure,main/explore,0,23,0
2025-07-06T16:23:45.886060,user_16,51.52.247.241,config_change,categories/explore/blog,0,16,0
2025-07-03T16:24:16.516083,user_17,10.0.0.210,anomaly_event,app/main,10,16,1
2025-07-08T06:04:09.312251,user_1,105.116.103.69,file_access,categories,2,6,0
2025-07-07T17:39:23.410643,user_6,172.100.140.111,privilege_escalation,tags/categories/category,0,17,0
2025-07-06T19:30:29.467024,user_5,166.189.166.35,login_failure,search,2,19,0
2025-07-06T13:58:42.222663,user_5,6.39.100.77,login_success,tag/app,1,13,0
2025-07-10T20:47:30.057932,user_2,161.106.201.43,login_success,main/app/search,0,20,0
2025-07-12T07:46:21.525377,user_14,83.63.232.13,login_success,app,0,7,0
2025-07-05T16:23:53.443732,user_12,203.179.156.14,login_failure,tags/blog,1,16,0
2025-07-01T13:06:28.384462,user_10,23.95.240.58,login_success,categories/categories,1,13,0
2025-07-03T16:25:48.049695,user_3,39.129.83.34,login_failure,posts,0,16,0
2025-07-14T02:38:46.604537,user_6,155.160.221.155,login_failure,wp-content,1,2,0
2025-07-10T08:16:08.005537,user_20,74.167.238.101,file_access,explore,2,8,0
2025-07-10T12:44:46.248935,user_18,199.75.249.10,file_access,tag,0,12,0
2025-07-13T04:02:15.439982,user_11,22.248.64.28,login_success,app,1,4,0
2025-06-29T22:30:10.050148,user_10,205.253.69.7,privilege_escalation,blog/explore,1,22,0
2025-07-06T10:18:59.393599,user_12,208.39.143.175,login_success,blog,3,10,0
2025-07-07T10:40:20.591711,user_19,198.20.248.117,login_success,main/posts,1,10,0
2025-06-29T23:24:37.880935,user_5,114.111.176.176,login_success,wp-content,1,23,0
2025-07-09T21:51:47.232396,user_17,3.214.221.248,login_success,blog/app/app,2,21,0
2025-07-11T13:20:08.093388,user_16,133.66.197.216,login_success,tag/explore/category,2,13,0
2025-06-30T05:42:22.076371,user_6,3.27.252.102,login_success,wp-content/tag/list,0,5,0
2025-07-10T11:21:49.226742,user_5,12.168.236.73,login_success,blog,2,11,0
2025-07-12T20:44:10.090763,user_7,151.163.236.30,login_failure,search/categories/posts,2,20,0
2025-07-14T01:42:22.166909,user_18,129.41.183.41,file_access,list,0,1,0
2025-07-03T12:35:52.410397,user_17,219.157.217.175,login_failure,tag,2,12,0
2025-07-11T01:37:45.321428,user_18,129.235.12.220,privilege_escalation,search/explore,0,1,0
2025-07-08T17:40:28.590090,user_4,145.126.95.170,file_access,tag/main,2,17,0
2025-06-30T10:23:59.394929,user_3,49.22.120.191,login_success,blog/posts/blog,1,10,0
2025-07-07T17:08:46.028014,user_5,41.189.196.179,login_success,list,2,17,0
2025-07-02T23:10:34.900196,user_12,10.0.0.123,anomaly_event,app,6,23,1
2025-07-07T14:11:43.470654,user_15,197.252.206.72,login_success,blog/list,0,14,0
2025-07-06T15:24:14.408205,user_20,182.42.55.114,config_change,search/explore,2,15,0
2025-07-02T23:05:45.857284,user_11,146.219.178.117,login_failure,wp-content,1,23,0
2025-07-08T22:11:27.403506,user_10,199.169.253.241,login_success,blog,1,22,0
2025-07-01T08:54:34.191033,user_4,169.252.180.238,login_success,explore/category/app,1,8,0
2025-07-09T14:40:48.981553,user_5,130.7.125.109,login_success,tags,2,14,0
2025-07-08T15:39:38.095446,user_10,91.75.75.27,login_failure,app/main,3,15,0
2025-07-08T01:14:23.649882,user_5,210.197.247.157,login_success,main,0,1,0
2025-07-10T11:30:19.544253,user_3,192.168.102.168,anomaly_event,tag,5,11,1
2025-06-30T23:19:29.402339,user_16,48.237.111.174,login_success,blog/app/blog,1,23,0
2025-07-06T03:45:38.155406,user_2,144.140.16.71,file_access,category/app,1,3,0
2025-07-12T18:11:38.760512,user_2,212.158.82.191,login_success,tag/wp-content,0,18,0
2025-07-09T03:19:25.963074,user_17,160.103.7.14,file_access,posts,0,3,0
2025-06-30T22:47:58.913694,user_16,95.243.58.230,login_failure,blog/tags/wp-content,1,22,0
2025-07-10T14:33:33.139954,user_9,164.38.205.36,login_success,tag,1,14,0
2025-07-08T00:04:46.211768,user_10,154.58.177.78,login_success,wp-content/explore/posts,4,0,0
2025-07-10T20:52:56.414145,user_4,21.221.95.22,login_failure,tag/app,0,20,0
2025-07-05T12:11:37.065009,user_20,188.101.204.255,file_access,explore/posts,0,12,0
2025-07-13T22:03:08.793211,user_7,105.57.180.193,login_success,list/list/category,3,22,0
2025-07-07T19:33:32.779031,user_12,192.20.80.32,login_success,search/tag/app,2,19,0
2025-07-02T00:33:03.224334,user_5,55.36.139.233,login_success,app,1,0,0
2025-07-05T19:40:49.108345,user_9,25.180.179.28,privilege_escalation,categories/explore/explore,1,19,0
2025-07-01T12:16:43.076832,user_17,154.213.107.144,anomaly_event,posts/categories/explore,8,12,1
2025-07-01T21:22:22.393293,user_20,166.236.216.120,file_access,tags/posts,1,21,0
2025-07-02T01:59:05.526122,user_19,181.129.147.201,login_success,categories,0,1,0
2025-07-09T12:39:07.554165,user_19,161.104.53.65,login_success,main,2,12,0
2025-07-09T16:29:17.478238,user_17,214.66.17.17,file_access,categories/categories/tag,3,16,0
2025-06-29T15:59:12.804674,user_7,217.208.172.195,login_success,tag,1,15,0
2025-07-09T18:51:35.009495,user_4,172.21.184.124,anomaly_event,posts/categories/explore,3,18,1
2025-07-05T16:56:01.483373,user_12,172.16.0.130,anomaly_event,wp-content,6,16,1
2025-07-11T20:32:35.087425,user_6,145.218.147.199,login_failure,explore,1,20,0
2025-07-02T10:12:53.588860,user_4,89.177.85.99,login_success,category,0,10,0
2025-07-08T19:08:50.800526,user_12,215.171.195.247,login_success,main/blog,1,19,0
2025-07-09T06:08:55.598413,user_14,76.231.190.10,anomaly_event,posts,5,6,1
2025-07-06T07:53:56.467349,user_11,204.101.95.140,login_success,main,2,7,0
2025-07-11T17:48:38.698029,user_4,1.107.114.83,login_success,explore/tag,0,17,0
2025-07-01T09:07:07.273771,user_16,63.196.184.243,login_failure,main/posts/posts,2,9,0
2025-07-07T22:47:54.542915,user_10,19.91.217.220,file_access,posts/list/main,0,22,0
2025-07-14T10:38:57.489058,user_2,177.161.52.226,login_failure,categories/main/tags,0,10,0
2025-07-12T07:25:24.700917,user_16,218.132.91.42,login_success,explore/tags,1,7,0
2025-06-30T18:48:50.543705,user_10,149.156.212.114,login_success,main/main/tag,1,18,0
2025-07-02T03:00:27.246176,user_10,201.198.73.183,login_failure,blog/tag/posts,0,3,0
2025-07-08T14:37:37.614359,user_15,61.242.221.71,login_failure,categories,3,14,0
2025-07-01T05:09:40.574327,user_14,39.27.189.193,login_success,tag/list/main,0,5,0
2025-07-02T16:05:17.183817,user_14,197.137.107.3,login_success,tag/posts,1,16,0
2025-07-07T15:50:59.086885,user_3,142.130.1.246,login_success,tags,1,15,0
2025-07-12T19:16:10.431618,user_16,192.192.228.135,config_change,category,1,19,0
2025-07-07T20:00:35.728084,user_16,192.168.187.144,anomaly_event,wp-content,6,20,1
2025-07-09T09:33:31.069642,user_13,192.140.109.7,login_failure,search,2,9,0
2025-07-12T18:33:40.294344,user_3,71.199.86.184,login_success,tags/posts,1,18,0
2025-07-05T09:28:54.498820,user_13,195.104.222.148,login_success,search/tags,2,9,0
2025-06-29T22:15:05.339263,user_19,187.104.130.5,login_success,categories,0,22,0
2025-07-08T22:11:12.896359,user_3,203.10.69.201,anomaly_event,tag,3,22,1
2025-06-30T10:50:59.650621,user_7,25.138.201.130,login_success,categories,1,10,0
2025-06-30T17:15:03.718929,user_20,169.55.179.176,login_success,tag,1,17,0
2025-06-30T07:47:26.179819,user_13,206.16.112.204,privilege_escalation,category,1,7,0
2025-07-12T08:33:05.871248,user_14,203.19.153.166,login_success,categories/wp-content/main,1,8,0
2025-07-07T18:08:15.784826,user_9,183.13.112.178,file_access,app,0,18,0
2025-07-04T03:35:35.394433,user_19,36.198.38.252,file_access,tag,0,3,0
2025-07-12T12:00:49.543095,user_13,87.146.62.44,login_failure,categories,1,12,0
2025-07-06T18:32:12.439897,user_20,166.53.204.201,login_success,search/blog/wp-content,1,18,0
2025-07-09T15:28:04.596844,user_5,10.0.0.253,anomaly_event,tag,6,15,1
2025-06-29T21:13:35.475692,user_4,24.214.29.218,file_access,tag/posts,0,21,0
2025-07-01T23:02:51.651151,user_16,193.217.86.68,login_success,tag,1,23,0
2025-07-06T17:09:51.416868,user_5,211.142.174.75,login_failure,blog,2,17,0
2025-07-11T04:26:00.222252,user_2,168.168.182.75,login_success,wp-content,1,4,0
2025-07-03T03:23:41.445019,user_16,167.246.201.69,privilege_escalation,main/category/main,0,3,0
2025-07-12T10:32:55.179044,user_6,222.199.142.41,login_failure,search,1,10,0
2025-07-10T15:26:45.186121,user_11,82.187.231.137,login_success,posts/list,2,15,0
2025-07-05T04:12:40.988401,user_20,157.154.216.78,login_success,main/category,0,4,0
2025-07-06T06:02:04.658742,user_3,120.125.58.46,login_failure,tag/category/posts,1,6,0
2025-07-10T22:46:14.513402,user_17,183.91.45.152,login_failure,tags/app,0,22,0
2025-07-01T02:15:07.603347,user_15,142.155.253.154,file_access,app/wp-content/tag,3,2,0
2025-07-11T22:45:38.978408,user_16,186.96.207.91,login_success,tag/wp-content/app,2,22,0
2025-07-08T01:37:23.745527,user_9,153.62.75.188,login_failure,categories/explore/list,2,1,0
2025-07-02T10:00:58.694081,user_18,193.23.101.26,login_failure,category/search,1,10,0
2025-06-29T18:46:55.133566,user_2,196.211.214.227,login_failure,tags,1,18,0
2025-07-13T19:29:36.637167,user_13,192.168.173.48,anomaly_event,tag/main,6,19,1
2025-07-08T16:25:34.705262,user_13,7.115.44.148,login_failure,categories/tag/app,0,16,0
2025-07-13T01:36:38.409211,user_2,216.108.131.98,login_success,explore/categories/category,1,1,0
2025-07-09T19:40:17.804958,user_18,85.106.59.110,login_success,posts/search,1,19,0
2025-07-04T19:56:46.663528,user_10,41.68.62.88,login_failure,wp-content/tag,1,19,0
2025-06-30T21:15:00.173878,user_6,190.97.65.118,config_change,explore/posts,3,21,0
2025-07-04T08:12:59.700329,user_5,201.73.99.155,login_failure,tag/blog,0,8,0
2025-07-07T03:08:53.347190,user_13,149.178.48.241,login_success,search/tag,1,3,0
2025-06-30T18:47:23.875551,user_4,192.222.224.244,login_failure,search/list/tag,1,18,0
2025-07-12T12:47:31.151786,user_16,193.233.47.166,login_failure,wp-content/app/wp-content,0,12,0
2025-07-13T18:48:31.053205,user_18,124.108.248.137,login_failure,tags,2,18,0
2025-07-12T01:55:36.452357,user_16,197.180.38.10,login_failure,main/tag/tag,0,1,0
2025-06-30T11:40:24.192597,user_6,151.206.2.214,login_failure,category,0,11,0
2025-07-03T15:37:58.507148,user_13,215.114.48.30,login_failure,tag,2,15,0
2025-07-02T06:20:19.962122,user_19,16.64.107.56,login_success,posts,0,6,0
2025-07-12T11:24:40.348611,user_10,10.0.0.158,anomaly_event,category,8,11,1
2025-07-02T09:27:27.601777,user_1,132.244.166.8,login_success,categories,1,9,0
2025-07-07T19:46:16.869837,user_5,120.39.148.207,login_failure,main,1,19,0
2025-07-05T15:06:05.499009,user_12,112.161.32.135,privilege_escalation,blog/explore,2,15,0
2025-07-03T23:54:47.067214,user_19,90.114.255.19,privilege_escalation,wp-content/explore,0,23,0
2025-07-05T06:42:13.712752,user_11,30.25.37.102,login_success,posts,0,6,0
2025-07-03T19:23:18.626407,user_14,143.119.116.144,login_success,app/wp-content/categories,0,19,0
2025-07-10T17:59:42.087600,user_12,138.0.99.162,login_success,tags/tags,1,17,0
2025-07-14T10:16:11.322517,user_2,142.3.212.188,login_success,tags/main/blog,1,10,0
2025-07-14T11:56:58.200598,user_8,133.145.132.79,login_failure,posts,1,11,0
2025-07-01T09:30:48.336253,user_10,131.14.119.148,login_success,explore/categories,0,9,0
2025-07-06T01:36:17.399027,user_3,29.110.217.50,login_failure,category/search,0,1,0
2025-07-02T04:52:17.533453,user_4,51.112.48.19,config_change,explore/tags,0,4,0
2025-07-03T14:23:53.387372,user_1,201.126.154.27,login_success,tags,2,14,0
2025-07-10T11:16:55.600482,user_2,192.7.122.146,login_failure,posts/tag,1,11,0
2025-07-07T01:20:14.569255,user_14,160.88.226.132,login_failure,app,0,1,0
2025-07-07T19:30:34.815658,user_14,202.52.225.121,login_failure,explore/list/tags,0,19,0
